seed,r,epoch,F_proxy,w_proxy,dmn_proxy
14,1.0,0,99.85010489439352,0.96735,3.9954808916715706e-05
14,1.0,1,99.95309487367288,0.96365,2.6522469971573253e-05
14,1.0,2,100.04621916550856,0.96485,2.4143523910026326e-05
14,1.0,3,100.12141839051858,0.96505,2.192234591152903e-05
14,1.0,4,100.19697864239032,0.9657499999999999,1.9929923158171944e-05
14,1.0,5,100.2237661312788,0.9660499999999999,2.0171800264291168e-05
14,1.0,6,100.30912536229843,0.9669000000000001,1.9286464411307274e-05
14,1.0,7,100.36762276673929,0.96685,2.036109748228693e-05
14,1.0,8,100.39918185503055,0.96775,2.36140243073597e-05
14,1.0,9,100.43305763831505,0.968,0.00018083102431581017
14,1.0,10,100.45102799244417,0.9682999999999999,0.004385779351585762
14,1.0,11,100.50215481489133,0.9686,0.016002469425080924
14,1.0,12,100.52229279738206,0.96935,0.027495749537574832
14,1.0,13,100.54637576372195,0.9696,0.031106222563943072
14,1.0,14,100.54124391995944,0.9699500000000001,0.01638238876365736
15,0.0,0,266.5033422616812,0.9942500000000001,0.9880833994176519
15,0.0,1,258.2380142211914,0.9942,0.9999158216469015
15,0.0,2,254.2537614871294,0.9924,0.9999974175922012
15,0.0,3,251.90697146684695,0.99215,0.9999987722064241
15,0.0,4,250.21274957901392,0.99215,0.9999988975820302
15,0.0,5,248.96823041866986,0.99225,0.999999126065844
15,0.0,6,247.98308661045172,0.9931000000000001,0.9999995020295944
15,0.0,7,247.21627866304837,0.9938500000000001,0.9999996745137113
15,0.0,8,246.60157149877304,0.9946999999999999,0.9999997798924797
15,0.0,9,246.0857217250726,0.9949,0.9999997872145884
15,0.0,10,245.6779305873773,0.99505,0.9999998082111249
15,0.0,11,245.35378910945013,0.99535,0.9999997868468524
15,0.0,12,245.05538255740436,0.99535,0.9999996577901684
15,0.0,13,244.81217154478415,0.99515,0.999999459177672
15,0.0,14,244.6086169511844,0.9953500000000002,0.9999994478944796
15,0.2,0,234.2438191005162,0.9967,0.8080427669163862
15,0.2,1,228.48073110775073,0.9976,0.9998419136343262
15,0.2,2,225.7544669326471,0.9974000000000001,0.9999965540432566
15,0.2,3,224.1154635682398,0.9972,0.9999992000284182
15,0.2,4,222.9921470174984,0.99695,0.9999995665715642
15,0.2,5,222.19132871043925,0.99665,0.9999997177902112
15,0.2,6,221.58487701416016,0.9968,0.9999997986038395
15,0.2,7,221.08365490971778,0.9964999999999999,0.999999831099728
15,0.2,8,220.69592689981266,0.9961499999999999,0.9999998649200601
15,0.2,9,220.35936176533602,0.9962,0.9999998698947419
15,0.2,10,220.0839934057119,0.9963000000000001,0.9999997698289671
15,0.2,11,219.85529778928174,0.9961499999999999,0.9999919416793335
15,0.2,12,219.66115819191447,0.9961500000000001,0.9999327756385017
15,0.2,13,219.48609877605827,0.9962,0.9998940606913866
15,0.2,14,219.3230022508271,0.99635,0.9989786549709814
15,0.3,0,218.4993383734076,0.99725,0.8593264454008399
15,0.3,1,213.7297280801309,0.99785,0.9784938933254986
15,0.3,2,211.57958695695206,0.9975000000000002,0.9984638080617244
15,0.3,3,210.29559876038147,0.9974000000000001,0.999649474776969
15,0.3,4,209.43523949975366,0.99735,0.9999199633969464
15,0.3,5,208.80379231770834,0.99705,0.9999679869619462
15,0.3,6,208.34496919099274,0.9971,0.999985443935645
15,0.3,7,207.93986951123486,0.99725,0.9999946940584619
15,0.3,8,207.62067543923317,0.9968999999999999,0.999994559109759
15,0.3,9,207.36945872263865,0.9968,0.9999959853197936
15,0.3,10,207.16293829840583,0.9966999999999999,0.9999955007387146
15,0.3,11,206.9864980336782,0.99665,0.999988490493007
15,0.3,12,206.8427739873663,0.9968499999999999,0.9833636317820608
15,0.3,13,206.71736474939294,0.9964999999999999,0.9758652006992892
15,0.3,14,206.59924646326013,0.9964500000000001,0.9972856387213564
15,0.4,0,201.2416244625121,0.99725,0.4313242645409497
15,0.4,1,197.62681331190953,0.9981,0.8012705636410883
15,0.4,2,195.9327814856241,0.9977499999999999,0.9642436403043398
15,0.4,3,194.94458563752877,0.9972999999999999,0.9894213881298635
15,0.4,4,194.29096641836242,0.99705,0.9937682445299508
15,0.4,5,193.77831629080364,0.9971,0.9925769648015088
15,0.4,6,193.42384326550388,0.9971,0.9905007015346978
15,0.4,7,193.11926872785702,0.9971500000000001,0.9794834406653724
15,0.4,8,192.90565407923026,0.9971499999999999,0.952417355576522
15,0.4,9,192.6927260761113,0.9970000000000001,0.8723592771342907
15,0.4,10,192.50469367448673,0.9970500000000001,0.7902077888660743
15,0.4,11,192.3163649684699,0.9971,0.7412560520554544
15,0.4,12,192.15682723171028,0.9970000000000001,0.716585161786598
15,0.4,13,192.02405376582183,0.99705,0.7274741601691075
15,0.4,14,191.92778050622275,0.9968999999999999,0.7876849730605356
15,0.5,0,184.51292292277017,0.998,0.07681135611164959
15,0.5,1,181.4207377311511,0.9980499999999999,0.16014245706515343
15,0.5,2,180.11165658021585,0.9979000000000001,0.33086148188453707
15,0.5,3,179.32156802446414,0.99785,0.4866567459872406
15,0.5,4,178.7675950466058,0.99785,0.6105494384893563
15,0.5,5,178.38423234988483,0.9976500000000001,0.6837540889833006
15,0.5,6,178.06529196714743,0.9974500000000001,0.7464067853297399
15,0.5,7,177.8146629333496,0.9977,0.814280437709107
15,0.5,8,177.6251290150178,0.9975999999999999,0.8031190454459122
15,0.5,9,177.4435728024214,0.9976499999999999,0.7849414449649597
15,0.5,10,177.3131235562838,0.9976500000000001,0.7060312083416223
15,0.5,11,177.16190162071814,0.9977500000000001,0.6811583877563936
15,0.5,12,177.03954706436548,0.9976499999999999,0.6653940009525273
15,0.5,13,176.9299271412385,0.9977499999999999,0.6470072442317928
15,0.5,14,176.84411728687775,0.9977499999999999,0.6256150877597042
15,1.0,0,99.99633075029422,0.96735,1.6801271490207283e-05
15,1.0,1,99.88295335036058,0.9689499999999999,2.1782610102529047e-05
15,1.0,2,99.9708597232134,0.9694499999999999,2.292342649153631e-05
15,1.0,3,100.03621634458884,0.97,2.3841805922668707e-05
15,1.0,4,100.09958365024664,0.97095,2.3293664869732168e-05
15,1.0,5,100.14728135329027,0.9713,2.4162007727450953e-05
15,1.0,6,100.20726531591171,0.9722500000000001,2.4731777610855828e-05
15,1.0,7,100.2445196494078,0.9727,2.95199167645809e-05
15,1.0,8,100.31289575038812,0.9734,0.0001053250878880708
15,1.0,9,100.33625529362605,0.9732000000000001,0.0001614854494872531
15,1.0,10,100.36125916701097,0.9736499999999999,0.0007692320125499532
15,1.0,11,100.40598649245042,0.9742999999999998,0.010082187969525718
15,1.0,12,100.4180285135905,0.9740499999999999,0.009486124706558043
15,1.0,13,100.43937702668019,0.97455,0.005341427956305326
15,1.0,14,100.46243393726839,0.97515,0.004222309989220171
1,0.0,0,266.12097813532904,0.9931000000000001,0.9856950892058561
1,0.0,1,258.09327912941956,0.9948499999999999,0.9998431633258898
1,0.0,2,254.12914510873648,0.9960000000000001,0.999995483877824
1,0.0,3,251.5743637084961,0.9960500000000001,0.99999895210437
1,0.0,4,249.8165999192458,0.9962499999999999,0.9999991627989584
1,0.0,5,248.54266670422678,0.9964000000000001,0.999999287651628
1,0.0,6,247.55203775259164,0.99665,0.9999991646753434
1,0.0,7,246.79125233185596,0.9964999999999999,0.9999992119690945
1,0.0,8,246.15960771609576,0.99655,0.9999991557737189
1,0.0,9,245.65498938927283,0.9964500000000001,0.999999272025326
1,0.0,10,245.2460174560547,0.9963,0.9999992360763207
1,0.0,11,244.8890873835637,0.9961500000000001,0.9999990388750021
1,0.0,12,244.60778026091748,0.9963000000000001,0.9999986543675808
1,0.0,13,244.3822739429963,0.99605,0.9999985755005384
1,0.0,14,244.18176602094601,0.9959,0.999943345122972
1,0.2,0,234.02208803137955,0.9968,0.9743048840962432
1,0.2,1,228.5264056458765,0.99745,0.998380123815773
1,0.2,2,225.69484321438537,0.9977499999999999,0.9998505599825805
1,0.2,3,223.94950415163623,0.9978999999999999,0.9999449145804501
1,0.2,4,222.73699515206474,0.9981500000000001,0.9999861235989527
1,0.2,5,221.83517440484493,0.99835,0.9999932347570785
1,0.2,6,221.16998540138712,0.99825,0.9999963780092
1,0.2,7,220.65001787458147,0.9981500000000001,0.9999953585394794
1,0.2,8,220.21895973049865,0.9983500000000001,0.9999921536524373
1,0.2,9,219.85960621736487,0.99825,0.999974206031708
1,0.2,10,219.57683500951651,0.9983000000000001,0.9994721563457428
1,0.2,11,219.34783686423788,0.9983500000000001,0.9847961835329844
1,0.2,12,219.12914961211536,0.99825,0.9523963562187564
1,0.2,13,218.94639213717713,0.99825,0.9242819459178984
1,0.2,14,218.80960830377072,0.9982,0.8777558832157875
1,0.3,0,218.6104447648332,0.9964500000000001,0.7530931016525458
1,0.3,1,213.91065429137635,0.9978999999999999,0.9829905723063045
1,0.3,2,211.61929898648648,0.9981,0.9941468517057831
1,0.3,3,210.15824862643404,0.9981,0.9979302063322084
1,0.3,4,209.15890310476493,0.9982500000000002,0.9986737184225123
1,0.3,5,208.4002871126742,0.99825,0.999550468515523
1,0.3,6,207.83955397047438,0.99835,0.999837796549935
1,0.3,7,207.3837182672174,0.9984500000000001,0.9999341641256697
1,0.3,8,207.03379505604238,0.9983000000000001,0.9999630077587138
1,0.3,9,206.74727142608918,0.99855,0.999961191322879
1,0.3,10,206.52194241360502,0.9984,0.999676850374082
1,0.3,11,206.30256061725788,0.9984500000000001,0.9832224797825374
1,0.3,12,206.10917636080904,0.9984999999999999,0.9585079265676246
1,0.3,13,205.94217290105047,0.99855,0.947807744497045
1,0.3,14,205.81077190777202,0.9984499999999998,0.9763347680533321
1,0.4,0,201.46548461914062,0.9974500000000001,0.08482220604150402
1,0.4,1,197.60569999753966,0.9977499999999999,0.3763095758300509
1,0.4,2,195.7475717234057,0.9981500000000001,0.7409602752560874
1,0.4,3,194.60670210963997,0.99855,0.9347160608569853
1,0.4,4,193.79394720506298,0.9986500000000001,0.9824214832213227
1,0.4,5,193.1941225510235,0.9988500000000002,0.9912665100583268
1,0.4,6,192.73677997441254,0.99875,0.9941453034265916
1,0.4,7,192.38750771219415,0.9989500000000001,0.995469592188884
1,0.4,8,192.06429556913153,0.9990500000000001,0.96522606154348
1,0.4,9,191.8510442925978,0.9991000000000001,0.8770411768787649
1,0.4,10,191.65538155016048,0.9993500000000001,0.8035661912950546
1,0.4,11,191.49596339972445,0.9994000000000002,0.7241829852932224
1,0.4,12,191.35794859893562,0.9994,0.7267512010682775
1,0.4,13,191.24699259913245,0.9994500000000001,0.7832480750582663
1,0.4,14,191.14870021139927,0.9994,0.7897448080209921
1,0.5,0,184.51922059670474,0.99725,0.009440438246690459
1,0.5,1,181.69610087076822,0.9980499999999999,0.046385038217350585
1,0.5,2,180.31765864445612,0.99855,0.14603129490477815
1,0.5,3,179.420108012664,0.9986,0.3431941823781789
1,0.5,4,178.76621813651843,0.9986499999999999,0.531690054114205
1,0.5,5,178.27293337308444,0.99885,0.7245918803001276
1,0.5,6,177.89161271315353,0.9989000000000001,0.8599059401845605
1,0.5,7,177.6008795713767,0.9989000000000001,0.8989700310729363
1,0.5,8,177.37722083849783,0.99895,0.8978156422641418
1,0.5,9,177.1890531686636,0.9991,0.8844967697452416
1,0.5,10,177.0250323368953,0.99915,0.8309123860447188
1,0.5,11,176.88962134336813,0.9992000000000001,0.7744751701277007
1,0.5,12,176.76740744175055,0.9992000000000001,0.6778833551917902
1,0.5,13,176.66307762341623,0.99925,0.60598902081636
1,0.5,14,176.56162927089593,0.99925,0.553807331682966
1,1.0,0,99.67033933981871,0.97305,2.912840915635208e-05
1,1.0,1,99.60890422723232,0.97435,4.2006693584635354e-05
1,1.0,2,99.70164059369992,0.97665,5.4517271036754665e-05
1,1.0,3,99.7455709408491,0.9774499999999999,5.941649175933214e-05
1,1.0,4,99.84276688404573,0.9778,6.0857987651336736e-05
1,1.0,5,99.91093405699118,0.9784,6.965117674207855e-05
1,1.0,6,99.96208102886493,0.978,8.608121473512408e-05
1,1.0,7,100.0087746840257,0.9784,0.00011691176616185676
1,1.0,8,100.04970452724359,0.9784499999999999,0.00016240654313341135
1,1.0,9,100.09583370502179,0.9782499999999998,0.0001995051288158386
1,1.0,10,100.13197072347005,0.9779,0.0002614700936129872
1,1.0,11,100.22241357656625,0.9775499999999999,0.0011459236881581352
1,1.0,12,100.22721344385391,0.977,0.009028629161440559
1,1.0,13,100.27876076331505,0.9765999999999998,0.013796584613189807
1,1.0,14,100.32053512181992,0.97615,0.027586263355534518
2,0.0,0,266.68138885498047,0.9906499999999999,0.9738281330829849
2,0.0,1,258.8002771230844,0.9922000000000001,0.998507931819154
2,0.0,2,254.8681849944286,0.9928000000000001,0.9999699907890622
2,0.0,3,252.58350685315256,0.9939,0.9999972853094785
2,0.0,4,250.81732881986179,0.99405,0.9999980001829796
2,0.0,5,249.44300372783954,0.9936,0.9999972553859083
2,0.0,6,248.42581978822366,0.9936499999999999,0.9999974450304807
2,0.0,7,247.6482671101888,0.9941000000000001,0.9999974238451756
2,0.0,8,246.99554325984076,0.9943,0.999997196161224
2,0.0,9,246.46585669884314,0.9945999999999999,0.9999969050707569
2,0.0,10,246.0114241379958,0.99495,0.999997115338957
2,0.0,11,245.64010972243088,0.9949999999999999,0.9999958147234416
2,0.0,12,245.31282493395682,0.9953000000000001,0.9999940843824761
2,0.0,13,245.03140884790665,0.9954500000000002,0.9999916935132567
2,0.0,14,244.8011781741411,0.99555,0.9999910310643871
2,0.2,0,234.5178185287787,0.9972000000000001,0.8824208738824227
2,0.2,1,229.11795028375118,0.9976,0.9983157019131802
2,0.2,2,226.54500252859933,0.9981500000000001,0.9999822565632738
2,0.2,3,224.88834894919881,0.99795,0.9999990693037893
2,0.2,4,223.72540983861808,0.9978,0.999999793356944
2,0.2,5,222.85488362215003,0.99785,0.9999999053111719
2,0.2,6,222.1658158594248,0.99785,0.999999953010385
2,0.2,7,221.6183582228057,0.9978,0.9999999472549044
2,0.2,8,221.17421317587093,0.99785,0.9999999672642715
2,0.2,9,220.7928535305724,0.99785,0.9999999609240308
2,0.2,10,220.4647487718232,0.9980499999999999,0.9999999619552513
2,0.2,11,220.19721751310388,0.9981,0.9999997562616573
2,0.2,12,219.9586619163046,0.9981,0.9999357970870025
2,0.2,13,219.7382497982103,0.9981500000000001,0.9832266165906356
2,0.2,14,219.56285764733138,0.9981500000000001,0.9696573097261801
2,0.3,0,219.15522656140027,0.9972999999999999,0.6915721111609228
2,0.3,1,214.45841526340794,0.9977499999999999,0.9227354682117168
2,0.3,2,212.3269267039256,0.99785,0.9945440189753497
2,0.3,3,210.9465426883182,0.9977500000000001,0.9993534807142745
2,0.3,4,209.97821058668532,0.99795,0.9998627488406039
2,0.3,5,209.25829500765414,0.998,0.99997459101487
2,0.3,6,208.69654626244898,0.9978999999999999,0.9999958750824272
2,0.3,7,208.2501828305356,0.9979000000000001,0.9999986449363091
2,0.3,8,207.88493099728146,0.998,0.9999994979974128
2,0.3,9,207.59484107215124,0.9981500000000001,0.9999997255853944
2,0.3,10,207.34269343195734,0.9983000000000001,0.999999711423007
2,0.3,11,207.10532014863986,0.9981500000000001,0.9999623969384667
2,0.3,12,206.89366631035332,0.9981,0.9730979993912525
2,0.3,13,206.72479605459952,0.9980500000000001,0.9647611073713747
2,0.3,14,206.57592567237648,0.9980500000000001,0.9780870200360134
2,0.4,0,201.81874604927478,0.9972,0.10783081209374157
2,0.4,1,198.189163326293,0.9979500000000001,0.27370693376790123
2,0.4,2,196.44012593114098,0.9979000000000001,0.6519620413041934
2,0.4,3,195.3524452623471,0.9977499999999999,0.9248791843044493
2,0.4,4,194.5937387629073,0.9978499999999999,0.9857392188108108
2,0.4,5,194.03663966452427,0.9976499999999999,0.9947915610145264
2,0.4,6,193.5792826571206,0.9975999999999999,0.997903282374406
2,0.4,7,193.20401521431384,0.9975999999999999,0.998330941452998
2,0.4,8,192.91072780402132,0.9977,0.9980856819685734
2,0.4,9,192.66663957935896,0.99785,0.9949615074798025
2,0.4,10,192.44341863587846,0.9977499999999999,0.9941566100448983
2,0.4,11,192.2491657345794,0.99795,0.9967599358848797
2,0.4,12,192.09595152389173,0.9979000000000001,0.997677825417514
2,0.4,13,191.94521420501,0.9979000000000001,0.9970136680788702
2,0.4,14,191.81180306368097,0.9979000000000001,0.9964107989130532
2,0.5,0,184.93560262826773,0.9974999999999999,0.005464488390692886
2,0.5,1,181.98452142568735,0.998,0.06776819288572028
2,0.5,2,180.70226483467297,0.9981,0.179395540652466
2,0.5,3,179.9227397625263,0.9981,0.4008283448065418
2,0.5,4,179.3963974194649,0.99825,0.6821514622034907
2,0.5,5,178.96734716953375,0.99825,0.801431609667692
2,0.5,6,178.60660738822742,0.9981,0.9039034478685811
2,0.5,7,178.3164310944386,0.9981500000000001,0.9350506554500243
2,0.5,8,178.0921937991411,0.9982,0.9071354343179835
2,0.5,9,177.9182750017215,0.99825,0.8769673744417757
2,0.5,10,177.72030708117362,0.9983000000000001,0.8563307941889201
2,0.5,11,177.56575462145682,0.9984,0.8224977472331445
2,0.5,12,177.4204637576372,0.9983500000000001,0.8187446695090373
2,0.5,13,177.31922355064978,0.9983000000000001,0.7750100833974233
2,0.5,14,177.17694463485327,0.99835,0.7241331819595911
2,1.0,0,100.15672223995894,0.96045,6.777414447113317e-05
2,1.0,1,100.16990025838216,0.96265,5.5497209195888206e-05
2,1.0,2,100.24619635557517,0.9641,4.1269196122269725e-05
2,1.0,3,100.33808194673978,0.9648,3.703403431037441e-05
2,1.0,4,100.37709505130083,0.9654,3.8100650150490964e-05
2,1.0,5,100.40959235949394,0.96595,4.0754059449015016e-05
2,1.0,6,100.44400210258289,0.9662000000000001,4.581078646205011e-05
2,1.0,7,100.48671057285407,0.9663999999999999,4.211525476574354e-05
2,1.0,8,100.51252932426257,0.96655,5.508893620319169e-05
2,1.0,9,100.53972958295773,0.9666,0.00016770196431560016
2,1.0,10,100.56763575627254,0.9661500000000001,0.00020312948775911237
2,1.0,11,100.5821174230331,0.9665000000000001,0.0029427418606098117
2,1.0,12,100.57877437884991,0.9659500000000001,0.013562211261878595
2,1.0,13,100.59819793701172,0.9662499999999999,0.006306297686986569
2,1.0,14,100.60398571307843,0.96635,0.005388861427976643
3,0.0,0,266.4364191691081,0.9903000000000001,0.9951621312295647
3,0.0,1,258.51195271809894,0.9943,0.9999866153082657
3,0.0,2,254.5777280758589,0.9949,0.9999998949090824
3,0.0,3,252.19536825326773,0.9952,0.9999999642070508
3,0.0,4,250.53434362166968,0.99515,0.9999999626350019
3,0.0,5,249.29962608141776,0.99505,0.9999999372099676
3,0.0,6,248.35504482953976,0.9954000000000001,0.9999999241692819
3,0.0,7,247.62006202110877,0.99535,0.9999999055100084
3,0.0,8,247.05932206373947,0.9955,0.9999999068733118
3,0.0,9,246.57876704289362,0.9954000000000001,0.9999999253403669
3,0.0,10,246.18731885078626,0.9952,0.9999999337127974
3,0.0,11,245.86513890975561,0.9952500000000001,0.9999999187835718
3,0.0,12,245.5894511296199,0.9954000000000001,0.999999891008461
3,0.0,13,245.37425701434796,0.9951000000000001,0.9999996747165869
3,0.0,14,245.16917438996143,0.9952,0.9999964230983888
3,0.2,0,234.51772464051538,0.99855,0.9979855423366258
3,0.2,1,229.2568902774733,0.9984,0.9999954681234581
3,0.2,2,226.48527402293925,0.9984,0.999999759583803
3,0.2,3,224.81720718072384,0.99885,0.999999946233033
3,0.2,4,223.62228876230668,0.99875,0.999999977865367
3,0.2,5,222.74177971664741,0.9987,0.9999999892544204
3,0.2,6,222.03265692263233,0.9986499999999999,0.999999994091869
3,0.2,7,221.46439019028023,0.9987,0.9999999965452212
3,0.2,8,220.99989583540935,0.9987,0.9999999971479624
3,0.2,9,220.61552896305005,0.9986,0.9999999966614894
3,0.2,10,220.2933407219089,0.9984500000000001,0.9999999893873553
3,0.2,11,220.01909699731942,0.9984500000000001,0.9999999138525052
3,0.2,12,219.77775558160275,0.9984500000000001,0.9999996063976198
3,0.2,13,219.58556833072583,0.9984500000000001,0.999999367112416
3,0.2,14,219.41495280363122,0.9985000000000002,0.9999952972379628
3,0.3,0,218.90135454057574,0.9984,0.9971994089488733
3,0.3,1,214.34178161621094,0.9986499999999999,0.9999096510367479
3,0.3,2,212.1648703910209,0.9987,0.9999821468446666
3,0.3,3,210.7935613683752,0.9984999999999999,0.9999939854784454
3,0.3,4,209.81804168976106,0.9985000000000002,0.9999969278965444
3,0.3,5,209.06524438256616,0.9983500000000001,0.9999979370594416
3,0.3,6,208.4769860344964,0.9982000000000001,0.9999990941427327
3,0.3,7,208.01347103634396,0.9981500000000001,0.9999994371976375
3,0.3,8,207.6370056427277,0.998,0.9999995568806506
3,0.3,9,207.31797708047404,0.998,0.999999377099402
3,0.3,10,207.0517453030423,0.99795,0.9999976773224023
3,0.3,11,206.83202423920503,0.9978,0.9999741791333472
3,0.3,12,206.6364522023244,0.9978,0.9963387408982098
3,0.3,13,206.4690696097709,0.998,0.9951134268749369
3,0.3,14,206.30453243771115,0.9980499999999999,0.9762083981343785
3,0.4,0,201.77405873379965,0.9984999999999999,0.6972160981930354
3,0.4,1,198.08099116835484,0.99885,0.9864374828564791
3,0.4,2,196.35970643509265,0.9987,0.9972468571361446
3,0.4,3,195.2601642460786,0.9984500000000001,0.9992150814082582
3,0.4,4,194.49725945051327,0.9986,0.999651292700914
3,0.4,5,193.94518912855045,0.9985999999999999,0.9997553733492327
3,0.4,6,193.5106798512067,0.99875,0.9997062054615294
3,0.4,7,193.15849398827368,0.9987499999999999,0.9981575476182807
3,0.4,8,192.87397576856984,0.99855,0.9123463473120389
3,0.4,9,192.62352451058322,0.9985999999999999,0.6876416712878427
3,0.4,10,192.37019667514534,0.9986499999999999,0.5540829104761402
3,0.4,11,192.17495703882025,0.9987,0.5289945908191042
3,0.4,12,192.01922690221505,0.9986499999999999,0.6228721302857866
3,0.4,13,191.85668058173601,0.99875,0.6859290553934723
3,0.4,14,191.73483997906825,0.99885,0.7299980080517675
3,0.5,0,184.99241178463666,0.9984500000000001,0.33263735465265554
3,0.5,1,181.83538505358572,0.99825,0.7184491641599495
3,0.5,2,180.50374446771085,0.99825,0.9212911921423081
3,0.5,3,179.68946388440256,0.9981,0.9757834662639925
3,0.5,4,179.09689986400116,0.99795,0.991326898589162
3,0.5,5,178.6578270349747,0.99785,0.9960418455086112
3,0.5,6,178.30853985517453,0.99795,0.9976584415475813
3,0.5,7,178.04270162337866,0.9978999999999999,0.9963715576665397
3,0.5,8,177.8173907353328,0.998,0.9755189192029068
3,0.5,9,177.64051104814578,0.9979500000000001,0.9519757425883341
3,0.5,10,177.48038707635342,0.9979500000000001,0.9317159433465321
3,0.5,11,177.33302463629306,0.9979500000000001,0.9022830695303891
3,0.5,12,177.22071251502405,0.9978,0.8365141757675223
3,0.5,13,177.1116469945663,0.9978,0.8102808175148323
3,0.5,14,177.01784143692407,0.99785,0.8127026879504609
3,1.0,0,100.12076089321039,0.9785999999999999,1.477871033924753e-05
3,1.0,1,100.03963607396835,0.97815,1.6029864817180113e-05
3,1.0,2,100.10936424059746,0.97685,1.546483975049763e-05
3,1.0,3,100.16346564659706,0.9765999999999998,1.807241216745207e-05
3,1.0,4,100.21846634302383,0.9769500000000001,2.012859724762821e-05
3,1.0,5,100.26193110148112,0.977,2.1971749464613383e-05
3,1.0,6,100.30857506776468,0.9770999999999999,2.895862221924102e-05
3,1.0,7,100.35898237961989,0.9763999999999999,5.016351419326232e-05
3,1.0,8,100.39145102867714,0.9766999999999999,9.006346741320689e-05
3,1.0,9,100.40725668882712,0.97685,0.0001319007247892415
3,1.0,10,100.43401248638446,0.97645,0.0015613706675127238
3,1.0,11,100.46314924191206,0.9763,0.0016901743196337886
3,1.0,12,100.49710542727739,0.9765499999999999,0.0013947381744338686
3,1.0,13,100.52122125870142,0.9768000000000001,0.003229266634980715
3,1.0,14,100.53318835527469,0.97705,0.0011447449238737204
4,0.0,0,266.5273451193785,0.99375,0.9877483804682795
4,0.0,1,258.5967630239633,0.9942,0.9999219030265046
4,0.0,2,254.51220135811047,0.9948500000000001,0.9999966395116703
4,0.0,3,252.05062611897787,0.99475,0.999998612145399
4,0.0,4,250.3858894935021,0.99465,0.9999991429461993
4,0.0,5,249.19462272448416,0.99445,0.9999994004056473
4,0.0,6,248.25027368007562,0.9942500000000001,0.9999994548083996
4,0.0,7,247.49098283816608,0.994,0.9999995058444935
4,0.0,8,246.87376208183093,0.9936,0.9999994308875312
4,0.0,9,246.36575219570062,0.99325,0.9999993844125292
4,0.0,10,245.9279783199995,0.99315,0.9999992595927868
4,0.0,11,245.58578256460336,0.9933,0.9999991843855135
4,0.0,12,245.3016085502429,0.9930999999999999,0.9999987256454337
4,0.0,13,245.03907247690054,0.9930999999999999,0.9999969098789137
4,0.0,14,244.81085674579327,0.99275,0.9999832223201414
4,0.2,0,234.49704041772958,0.99755,0.9793542158173105
4,0.2,1,228.75292641775948,0.9971499999999999,0.9996995307151243
4,0.2,2,226.106812613351,0.99785,0.9999877796581954
4,0.2,3,224.44403076171875,0.99825,0.9999971786031311
4,0.2,4,223.28398832982901,0.9984999999999999,0.9999988693810904
4,0.2,5,222.45512545838648,0.9986499999999999,0.9999994266061502
4,0.2,6,221.82454821528222,0.9987999999999999,0.9999996117767359
4,0.2,7,221.32733263288225,0.9989000000000001,0.9999997656037769
4,0.2,8,220.91500044842155,0.9987999999999999,0.999999762044337
4,0.2,9,220.5616279134945,0.99895,0.9999996530464432
4,0.2,10,220.30183208232023,0.9989000000000001,0.9999972788058714
4,0.2,11,220.0762607808016,0.99895,0.9998961933335018
4,0.2,12,219.83920474928252,0.9989000000000001,0.9930977552267625
4,0.2,13,219.66821678317322,0.9989000000000001,0.9779345893201783
4,0.2,14,219.48546429069674,0.9988000000000001,0.9440762722930568
4,0.3,0,219.00823369756475,0.9977,0.9570704660922907
4,0.3,1,214.17169313173036,0.9978,0.9919802851510839
4,0.3,2,211.93127482646221,0.9982,0.9990520230909147
4,0.3,3,210.53820787034593,0.9982999999999999,0.9997603803581607
4,0.3,4,209.58972896541562,0.99825,0.9999044873037233
4,0.3,5,208.8931323902027,0.9984,0.9999636927754109
4,0.3,6,208.3603679210216,0.9985999999999999,0.999985988593263
4,0.3,7,207.9357064736856,0.9984999999999999,0.99999277328997
4,0.3,8,207.59953418078723,0.9981,0.9999937215447285
4,0.3,9,207.3325078465917,0.9984,0.9999933775955715
4,0.3,10,207.09616583746833,0.99825,0.999980698841574
4,0.3,11,206.92580750611452,0.9984500000000001,0.9980396343537628
4,0.3,12,206.73963529569608,0.9984999999999999,0.924975663168443
4,0.3,13,206.60338778109164,0.9987,0.8715997271620134
4,0.3,14,206.47889338312922,0.99875,0.851527296191361
4,0.4,0,201.79134209211483,0.99785,0.6954064637208942
4,0.4,1,198.0903927115507,0.99825,0.9310795996351097
4,0.4,2,196.32665637112405,0.9985500000000002,0.9900996682299017
4,0.4,3,195.21825272907583,0.9987999999999999,0.9972588043613198
4,0.4,4,194.43691401518592,0.999,0.9991476760712342
4,0.4,5,193.8499386809593,0.999,0.9996700280767385
4,0.4,6,193.44038284656614,0.9990500000000001,0.999846129228933
4,0.4,7,193.04040101517077,0.9991,0.9998721820036994
4,0.4,8,192.73525161151738,0.9990500000000001,0.9990296077528249
4,0.4,9,192.50046923733498,0.99915,0.9952542239965501
4,0.4,10,192.28951091914215,0.99915,0.9842096634919608
4,0.4,11,192.11629574797874,0.9991,0.9382327783185614
4,0.4,12,191.95181156128876,0.99915,0.9170910709254183
4,0.4,13,191.81961509054022,0.99915,0.8575757140391893
4,0.4,14,191.715498813363,0.99915,0.8120517276572201
4,0.5,0,184.83032236343774,0.9980499999999999,0.10803031909606167
